Date,Period,Attendance,StudentID,Name,GradeLevel,Teacher
10/25/2023,2,P,1259,Student 259,10,Teacher 5
10/25/2023,3,P,1259,Student 259,10,Teacher 19
10/25/2023,4,P,1259,Student 259,10,Teacher 12
10/25/2023,5,P,1259,Student 259,10,Teacher 15
10/25/2023,7,P,1259,Student 259,10,Teacher 19
10/25/2023,8,P,1259,Student 259,10,Teacher 8
10/25/2023,9,P,1259,Student 259,10,Teacher 20
10/25/2023,2,P,1260,Student 260,12,Teacher 2
10/25/2023,3,P,1260,Student 260,12,Teacher 4
10/25/2023,4,P,1260,Student 260,12,Teacher 1
10/25/2023,5,P,1260,Student 260,12,Teacher 16
10/25/2023,2,P,1261,Student 261,11,Teacher 15
10/25/2023,3,P,1261,Student 261,11,Teacher 13
10/25/2023,4,P,1261,Student 261,11,Teacher 6
10/25/2023,5,P,1261,Student 261,11,Teacher 16
10/25/2023,7,P,1261,Student 261,11,Teacher 13
10/25/2023,8,P,1261,Student 261,11,Teacher 6
10/25/2023,9,P,1261,Student 261,11,Teacher 8
10/25/2023,2,P,1262,Student 262,10,Teacher 1
10/25/2023,3,P,1262,Student 262,10,Teacher 12
10/25/2023,4,P,1262,Student 262,10,Teacher 5
10/25/2023,5,P,1262,Student 262,10,Teacher 19
10/25/2023,7,P,1262,Student 262,10,Teacher 20
10/25/2023,8,P,1262,Student 262,10,Teacher 12
10/25/2023,9,P,1262,Student 262,10,Teacher 8
10/25/2023,2,P,1263,Student 263,11,Teacher 1
10/25/2023,3,P,1263,Student 263,11,Teacher 1
10/25/2023,4,P,1263,Student 263,11,Teacher 2
10/25/2023,5,P,1263,Student 263,11,Teacher 4
10/25/2023,2,P,1264,Student 264,10,Teacher 5
10/25/2023,3,P,1264,Student 264,10,Teacher 19
10/25/2023,4,P,1264,Student 264,10,Teacher 12
10/25/2023,5,P,1264,Student 264,10,Teacher 15
10/25/2023,7,P,1264,Student 264,10,Teacher 19
10/25/2023,8,P,1264,Student 264,10,Teacher 8
10/25/2023,9,P,1264,Student 264,10,Teacher 20
10/25/2023,2,A,1265,Student 265,10,Teacher 5
10/25/2023,3,A,1265,Student 265,10,Teacher 19
10/25/2023,4,A,1265,Student 265,10,Teacher 12
10/25/2023,5,A,1265,Student 265,10,Teacher 15
10/25/2023,7,A,1265,Student 265,10,Teacher 19
10/25/2023,8,A,1265,Student 265,10,Teacher 8
10/25/2023,9,A,1265,Student 265,10,Teacher 20
10/25/2023,1,P,1266,Student 266,10,Teacher 12
10/25/2023,2,P,1266,Student 266,10,Teacher 5
10/25/2023,3,P,1266,Student 266,10,Teacher 19
10/25/2023,4,P,1266,Student 266,10,Teacher 12
10/25/2023,5,P,1266,Student 266,10,Teacher 15
10/25/2023,7,P,1266,Student 266,10,Teacher 19
10/25/2023,8,P,1266,Student 266,10,Teacher 8
10/25/2023,9,P,1266,Student 266,10,Teacher 20
10/25/2023,2,T,1267,Student 267,11,Teacher 17
10/25/2023,3,P,1267,Student 267,11,Teacher 16
10/25/2023,4,P,1267,Student 267,11,Teacher 9
10/25/2023,5,P,1267,Student 267,11,Teacher 1
10/25/2023,7,P,1267,Student 267,11,Teacher 16
10/25/2023,8,P,1267,Student 267,11,Teacher 13
10/25/2023,9,P,1267,Student 267,11,Teacher 6
10/25/2023,2,A,1268,Student 268,11,Teacher 15
10/25/2023,3,A,1268,Student 268,11,Teacher 13
10/25/2023,4,A,1268,Student 268,11,Teacher 6
10/25/2023,5,A,1268,Student 268,11,Teacher 16
10/25/2023,7,A,1268,Student 268,11,Teacher 13
10/25/2023,8,A,1268,Student 268,11,Teacher 6
10/25/2023,9,A,1268,Student 268,11,Teacher 17
10/25/2023,2,P,1269,Student 269,11,Teacher 11
10/25/2023,3,P,1269,Student 269,11,Teacher 8
10/25/2023,4,P,1269,Student 269,11,Teacher 13
10/25/2023,5,P,1269,Student 269,11,Teacher 1
10/25/2023,7,P,1269,Student 269,11,Teacher 6
10/25/2023,8,P,1269,Student 269,11,Teacher 17
10/25/2023,9,P,1269,Student 269,11,Teacher 14
10/25/2023,2,A,1270,Student 270,10,Teacher 12
10/25/2023,3,P,1270,Student 270,10,Teacher 20
10/25/2023,4,P,1270,Student 270,10,Teacher 19
10/25/2023,5,P,1270,Student 270,10,Teacher 8
10/25/2023,7,P,1270,Student 270,10,Teacher 1
10/25/2023,8,P,1270,Student 270,10,Teacher 5
10/25/2023,9,P,1270,Student 270,10,Teacher 19
10/25/2023,2,P,1271,Student 271,11,Teacher 17
10/25/2023,3,P,1271,Student 271,11,Teacher 16
10/25/2023,4,P,1271,Student 271,11,Teacher 9
10/25/2023,5,P,1271,Student 271,11,Teacher 1
10/25/2023,7,P,1271,Student 271,11,Teacher 16
10/25/2023,8,P,1271,Student 271,11,Teacher 13
10/25/2023,9,P,1271,Student 271,11,Teacher 6
10/25/2023,2,A,1272,Student 272,10,Teacher 1
10/25/2023,3,A,1272,Student 272,10,Teacher 12
10/25/2023,4,A,1272,Student 272,10,Teacher 5
10/25/2023,5,A,1272,Student 272,10,Teacher 19
10/25/2023,7,A,1272,Student 272,10,Teacher 20
10/25/2023,8,A,1272,Student 272,10,Teacher 12
10/25/2023,9,A,1272,Student 272,10,Teacher 8
10/25/2023,1,P,1273,Student 273,11,Teacher 12
10/25/2023,2,P,1273,Student 273,11,Teacher 15
10/25/2023,3,P,1273,Student 273,11,Teacher 13
10/25/2023,4,P,1273,Student 273,11,Teacher 6
10/25/2023,5,P,1273,Student 273,11,Teacher 16
10/25/2023,7,P,1273,Student 273,11,Teacher 13
10/25/2023,8,P,1273,Student 273,11,Teacher 6
10/25/2023,9,P,1273,Student 273,11,Teacher 17
10/25/2023,2,P,1274,Student 274,10,Teacher 5
10/25/2023,3,P,1274,Student 274,10,Teacher 19
10/25/2023,4,P,1274,Student 274,10,Teacher 12
10/25/2023,5,P,1274,Student 274,10,Teacher 15
10/25/2023,7,P,1274,Student 274,10,Teacher 19
10/25/2023,8,P,1274,Student 274,10,Teacher 8
10/25/2023,9,P,1274,Student 274,10,Teacher 20
10/25/2023,2,A,1275,Student 275,11,Teacher 11
10/25/2023,3,P,1275,Student 275,11,Teacher 1
10/25/2023,4,P,1275,Student 275,11,Teacher 8
10/25/2023,5,P,1275,Student 275,11,Teacher 16
10/25/2023,7,P,1275,Student 275,11,Teacher 9
10/25/2023,8,P,1275,Student 275,11,Teacher 13
10/25/2023,9,P,1275,Student 275,11,Teacher 6
10/25/2023,2,P,1276,Student 276,10,Teacher 12
10/25/2023,3,T,1276,Student 276,10,Teacher 20
10/25/2023,4,P,1276,Student 276,10,Teacher 19
10/25/2023,5,P,1276,Student 276,10,Teacher 8
10/25/2023,7,P,1276,Student 276,10,Teacher 1
10/25/2023,8,P,1276,Student 276,10,Teacher 5
10/25/2023,9,P,1276,Student 276,10,Teacher 19
10/25/2023,2,A,1277,Student 277,11,Teacher 15
10/25/2023,3,A,1277,Student 277,11,Teacher 13
10/25/2023,4,A,1277,Student 277,11,Teacher 6
10/25/2023,5,A,1277,Student 277,11,Teacher 16
10/25/2023,7,A,1277,Student 277,11,Teacher 13
10/25/2023,8,A,1277,Student 277,11,Teacher 6
10/25/2023,9,A,1277,Student 277,11,Teacher 8
10/25/2023,3,A,1278,Student 278,12,Teacher 6
10/25/2023,4,A,1278,Student 278,12,Teacher 2
10/25/2023,5,A,1278,Student 278,12,Teacher 4
10/25/2023,7,P,1278,Student 278,12,Teacher 1
10/25/2023,8,P,1278,Student 278,12,Teacher 13
10/25/2023,9,P,1278,Student 278,12,Teacher 15
10/25/2023,1,P,1279,Student 279,10,Teacher 12
10/25/2023,2,T,1279,Student 279,10,Teacher 15
10/25/2023,3,P,1279,Student 279,10,Teacher 13
10/25/2023,4,P,1279,Student 279,10,Teacher 6
10/25/2023,5,P,1279,Student 279,10,Teacher 16
10/25/2023,7,P,1279,Student 279,10,Teacher 13
10/25/2023,8,P,1279,Student 279,10,Teacher 6
10/25/2023,9,P,1279,Student 279,10,Teacher 17
10/25/2023,2,A,1280,Student 280,11,Teacher 15
10/25/2023,3,A,1280,Student 280,11,Teacher 13
10/25/2023,4,A,1280,Student 280,11,Teacher 6
10/25/2023,5,A,1280,Student 280,11,Teacher 16
10/25/2023,7,A,1280,Student 280,11,Teacher 13
10/25/2023,8,A,1280,Student 280,11,Teacher 6
10/25/2023,9,A,1280,Student 280,11,Teacher 8
10/25/2023,2,A,1281,Student 281,11,Teacher 15
10/25/2023,3,A,1281,Student 281,11,Teacher 13
10/25/2023,4,A,1281,Student 281,11,Teacher 6
10/25/2023,5,A,1281,Student 281,11,Teacher 16
10/25/2023,7,A,1281,Student 281,11,Teacher 13
10/25/2023,8,A,1281,Student 281,11,Teacher 6
10/25/2023,9,A,1281,Student 281,11,Teacher 17
10/25/2023,2,A,1282,Student 282,11,Teacher 1
10/25/2023,3,P,1282,Student 282,11,Teacher 6
10/25/2023,4,P,1282,Student 282,11,Teacher 16
10/25/2023,5,P,1282,Student 282,11,Teacher 17
10/25/2023,7,P,1282,Student 282,11,Teacher 9
10/25/2023,8,P,1282,Student 282,11,Teacher 16
10/25/2023,9,P,1282,Student 282,11,Teacher 13
10/25/2023,2,P,1283,Student 283,11,Teacher 17
10/25/2023,3,P,1283,Student 283,11,Teacher 16
10/25/2023,4,P,1283,Student 283,11,Teacher 9
10/25/2023,5,P,1283,Student 283,11,Teacher 1
10/25/2023,7,P,1283,Student 283,11,Teacher 16
10/25/2023,8,P,1283,Student 283,11,Teacher 13
10/25/2023,9,P,1283,Student 283,11,Teacher 6
10/25/2023,2,T,1284,Student 284,11,Teacher 17
10/25/2023,3,P,1284,Student 284,11,Teacher 16
10/25/2023,4,P,1284,Student 284,11,Teacher 1
10/25/2023,5,P,1284,Student 284,11,Teacher 9
10/25/2023,7,P,1284,Student 284,11,Teacher 16
10/25/2023,8,P,1284,Student 284,11,Teacher 13
10/25/2023,9,P,1284,Student 284,11,Teacher 6
10/25/2023,2,T,1285,Student 285,9,Teacher 9
10/25/2023,3,P,1285,Student 285,9,Teacher 23
10/25/2023,4,P,1285,Student 285,9,Teacher 10
10/25/2023,5,P,1285,Student 285,9,Teacher 15
10/25/2023,7,P,1285,Student 285,9,Teacher 21
10/25/2023,8,P,1285,Student 285,9,Teacher 23
10/25/2023,9,P,1285,Student 285,9,Teacher 7
10/25/2023,2,A,1286,Student 286,9,Teacher 9
10/25/2023,3,A,1286,Student 286,9,Teacher 23
10/25/2023,4,A,1286,Student 286,9,Teacher 10
10/25/2023,5,A,1286,Student 286,9,Teacher 15
10/25/2023,7,A,1286,Student 286,9,Teacher 21
10/25/2023,8,A,1286,Student 286,9,Teacher 23
10/25/2023,9,A,1286,Student 286,9,Teacher 7
10/25/2023,2,T,1287,Student 287,9,Teacher 9
10/25/2023,3,P,1287,Student 287,9,Teacher 23
10/25/2023,4,P,1287,Student 287,9,Teacher 10
10/25/2023,5,P,1287,Student 287,9,Teacher 15
10/25/2023,7,P,1287,Student 287,9,Teacher 21
10/25/2023,8,P,1287,Student 287,9,Teacher 23
10/25/2023,9,P,1287,Student 287,9,Teacher 7
10/25/2023,2,P,1288,Student 288,9,Teacher 9
10/25/2023,3,P,1288,Student 288,9,Teacher 23
10/25/2023,4,P,1288,Student 288,9,Teacher 10
10/25/2023,5,P,1288,Student 288,9,Teacher 15
10/25/2023,7,P,1288,Student 288,9,Teacher 21
10/25/2023,8,P,1288,Student 288,9,Teacher 23
10/25/2023,9,P,1288,Student 288,9,Teacher 7
10/25/2023,2,P,1289,Student 289,9,Teacher 9
10/25/2023,3,P,1289,Student 289,9,Teacher 23
10/25/2023,4,P,1289,Student 289,9,Teacher 10
10/25/2023,5,P,1289,Student 289,9,Teacher 15
10/25/2023,7,P,1289,Student 289,9,Teacher 21
10/25/2023,8,P,1289,Student 289,9,Teacher 23
10/25/2023,9,P,1289,Student 289,9,Teacher 7
10/25/2023,2,P,1290,Student 290,9,Teacher 9
10/25/2023,3,P,1290,Student 290,9,Teacher 23
10/25/2023,4,P,1290,Student 290,9,Teacher 10
10/25/2023,5,P,1290,Student 290,9,Teacher 15
10/25/2023,7,P,1290,Student 290,9,Teacher 21
10/25/2023,8,P,1290,Student 290,9,Teacher 23
10/25/2023,9,P,1290,Student 290,9,Teacher 7
10/25/2023,2,T,1291,Student 291,9,Teacher 9
10/25/2023,3,P,1291,Student 291,9,Teacher 23
10/25/2023,4,P,1291,Student 291,9,Teacher 10
10/25/2023,5,P,1291,Student 291,9,Teacher 15
10/25/2023,7,P,1291,Student 291,9,Teacher 21
10/25/2023,8,P,1291,Student 291,9,Teacher 23
10/25/2023,9,P,1291,Student 291,9,Teacher 7
10/25/2023,2,P,1292,Student 292,9,Teacher 9
10/25/2023,3,P,1292,Student 292,9,Teacher 23
10/25/2023,4,P,1292,Student 292,9,Teacher 10
10/25/2023,5,P,1292,Student 292,9,Teacher 15
10/25/2023,7,P,1292,Student 292,9,Teacher 21
10/25/2023,8,P,1292,Student 292,9,Teacher 23
10/25/2023,9,P,1292,Student 292,9,Teacher 7
10/25/2023,2,P,1293,Student 293,9,Teacher 9
10/25/2023,3,P,1293,Student 293,9,Teacher 23
10/25/2023,4,P,1293,Student 293,9,Teacher 10
10/25/2023,5,P,1293,Student 293,9,Teacher 15
10/25/2023,7,P,1293,Student 293,9,Teacher 21
10/25/2023,8,P,1293,Student 293,9,Teacher 23
10/25/2023,9,P,1293,Student 293,9,Teacher 7
10/25/2023,2,A,1294,Student 294,9,Teacher 9
10/25/2023,3,T,1294,Student 294,9,Teacher 23
10/25/2023,4,P,1294,Student 294,9,Teacher 10
10/25/2023,5,P,1294,Student 294,9,Teacher 15
10/25/2023,7,P,1294,Student 294,9,Teacher 21
10/25/2023,8,P,1294,Student 294,9,Teacher 23
10/25/2023,9,P,1294,Student 294,9,Teacher 7
10/25/2023,2,P,1295,Student 295,9,Teacher 9
10/25/2023,3,P,1295,Student 295,9,Teacher 1
10/25/2023,4,P,1295,Student 295,9,Teacher 21
10/25/2023,5,P,1295,Student 295,9,Teacher 23
10/25/2023,7,P,1295,Student 295,9,Teacher 10
10/25/2023,8,P,1295,Student 295,9,Teacher 7
10/25/2023,9,P,1295,Student 295,9,Teacher 23
10/25/2023,2,T,1296,Student 296,9,Teacher 9
10/25/2023,3,P,1296,Student 296,9,Teacher 1
10/25/2023,4,P,1296,Student 296,9,Teacher 21
10/25/2023,5,P,1296,Student 296,9,Teacher 23
10/25/2023,7,P,1296,Student 296,9,Teacher 10
10/25/2023,8,P,1296,Student 296,9,Teacher 7
10/25/2023,9,P,1296,Student 296,9,Teacher 23
10/25/2023,2,P,1297,Student 297,9,Teacher 9
10/25/2023,3,P,1297,Student 297,9,Teacher 1
10/25/2023,4,P,1297,Student 297,9,Teacher 21
10/25/2023,5,P,1297,Student 297,9,Teacher 23
10/25/2023,7,P,1297,Student 297,9,Teacher 10
10/25/2023,8,P,1297,Student 297,9,Teacher 7
10/25/2023,9,P,1297,Student 297,9,Teacher 23
10/25/2023,2,P,1298,Student 298,9,Teacher 9
10/25/2023,3,P,1298,Student 298,9,Teacher 1
10/25/2023,4,P,1298,Student 298,9,Teacher 21
10/25/2023,5,P,1298,Student 298,9,Teacher 23
10/25/2023,7,P,1298,Student 298,9,Teacher 10
10/25/2023,8,P,1298,Student 298,9,Teacher 7
10/25/2023,9,P,1298,Student 298,9,Teacher 23
10/25/2023,2,T,1299,Student 299,9,Teacher 9
10/25/2023,3,P,1299,Student 299,9,Teacher 1
10/25/2023,4,P,1299,Student 299,9,Teacher 21
10/25/2023,5,P,1299,Student 299,9,Teacher 23
10/25/2023,7,P,1299,Student 299,9,Teacher 10
10/25/2023,8,P,1299,Student 299,9,Teacher 7
10/25/2023,9,P,1299,Student 299,9,Teacher 23
10/25/2023,2,P,1300,Student 300,9,Teacher 9
10/25/2023,3,P,1300,Student 300,9,Teacher 1
10/25/2023,4,P,1300,Student 300,9,Teacher 21
10/25/2023,5,P,1300,Student 300,9,Teacher 23
10/25/2023,7,P,1300,Student 300,9,Teacher 10
10/25/2023,8,P,1300,Student 300,9,Teacher 7
10/25/2023,9,P,1300,Student 300,9,Teacher 23
10/25/2023,2,T,1301,Student 301,9,Teacher 9
10/25/2023,3,P,1301,Student 301,9,Teacher 1
10/25/2023,4,P,1301,Student 301,9,Teacher 21
10/25/2023,5,P,1301,Student 301,9,Teacher 23
10/25/2023,7,P,1301,Student 301,9,Teacher 10
10/25/2023,8,P,1301,Student 301,9,Teacher 7
10/25/2023,9,P,1301,Student 301,9,Teacher 23
10/25/2023,2,A,1302,Student 302,9,Teacher 9
10/25/2023,3,A,1302,Student 302,9,Teacher 1
10/25/2023,4,T,1302,Student 302,9,Teacher 21
10/25/2023,5,P,1302,Student 302,9,Teacher 23
10/25/2023,7,P,1302,Student 302,9,Teacher 10
10/25/2023,8,P,1302,Student 302,9,Teacher 7
10/25/2023,9,P,1302,Student 302,9,Teacher 23
10/25/2023,2,P,1303,Student 303,9,Teacher 9
10/25/2023,3,P,1303,Student 303,9,Teacher 1
10/25/2023,4,P,1303,Student 303,9,Teacher 21
10/25/2023,5,P,1303,Student 303,9,Teacher 23
10/25/2023,7,P,1303,Student 303,9,Teacher 10
10/25/2023,8,P,1303,Student 303,9,Teacher 7
10/25/2023,9,P,1303,Student 303,9,Teacher 23
10/25/2023,2,P,1304,Student 304,9,Teacher 9
10/25/2023,3,P,1304,Student 304,9,Teacher 1
10/25/2023,4,P,1304,Student 304,9,Teacher 21
10/25/2023,5,P,1304,Student 304,9,Teacher 23
10/25/2023,7,P,1304,Student 304,9,Teacher 10
10/25/2023,8,P,1304,Student 304,9,Teacher 7
10/25/2023,9,P,1304,Student 304,9,Teacher 23
10/25/2023,2,T,1305,Student 305,9,Teacher 9
10/25/2023,3,P,1305,Student 305,9,Teacher 18
10/25/2023,4,P,1305,Student 305,9,Teacher 21
10/25/2023,5,P,1305,Student 305,9,Teacher 18
10/25/2023,7,P,1305,Student 305,9,Teacher 10
10/25/2023,8,P,1305,Student 305,9,Teacher 7
10/25/2023,9,P,1305,Student 305,9,Teacher 15
10/25/2023,2,A,1306,Student 306,9,Teacher 9
10/25/2023,3,A,1306,Student 306,9,Teacher 1
10/25/2023,4,A,1306,Student 306,9,Teacher 21
10/25/2023,5,A,1306,Student 306,9,Teacher 23
10/25/2023,7,A,1306,Student 306,9,Teacher 10
10/25/2023,8,A,1306,Student 306,9,Teacher 7
10/25/2023,9,A,1306,Student 306,9,Teacher 23
10/25/2023,2,A,1307,Student 307,9,Teacher 9
10/25/2023,3,A,1307,Student 307,9,Teacher 1
10/25/2023,4,A,1307,Student 307,9,Teacher 21
10/25/2023,5,A,1307,Student 307,9,Teacher 23
10/25/2023,7,A,1307,Student 307,9,Teacher 10
10/25/2023,8,A,1307,Student 307,9,Teacher 7
10/25/2023,9,A,1307,Student 307,9,Teacher 23
10/25/2023,2,P,1308,Student 308,9,Teacher 10
10/25/2023,3,P,1308,Student 308,9,Teacher 24
10/25/2023,4,P,1308,Student 308,9,Teacher 7
10/25/2023,5,P,1308,Student 308,9,Teacher 1
10/25/2023,7,P,1308,Student 308,9,Teacher 9
10/25/2023,8,P,1308,Student 308,9,Teacher 24
10/25/2023,9,P,1308,Student 308,9,Teacher 21
10/25/2023,1,P,1309,Student 309,9,Teacher 12
10/25/2023,2,T,1309,Student 309,9,Teacher 10
10/25/2023,3,P,1309,Student 309,9,Teacher 14
10/25/2023,4,P,1309,Student 309,9,Teacher 7
10/25/2023,5,P,1309,Student 309,9,Teacher 9
10/25/2023,7,P,1309,Student 309,9,Teacher 1
10/25/2023,8,P,1309,Student 309,9,Teacher 14
10/25/2023,9,P,1309,Student 309,9,Teacher 21
10/25/2023,2,P,1310,Student 310,9,Teacher 10
10/25/2023,3,P,1310,Student 310,9,Teacher 24
10/25/2023,4,P,1310,Student 310,9,Teacher 7
10/25/2023,5,P,1310,Student 310,9,Teacher 9
10/25/2023,7,P,1310,Student 310,9,Teacher 1
10/25/2023,8,P,1310,Student 310,9,Teacher 24
10/25/2023,9,P,1310,Student 310,9,Teacher 21
10/25/2023,2,A,1311,Student 311,9,Teacher 7
10/25/2023,3,A,1311,Student 311,9,Teacher 21
10/25/2023,4,A,1311,Student 311,9,Teacher 14
10/25/2023,5,A,1311,Student 311,9,Teacher 14
10/25/2023,7,A,1311,Student 311,9,Teacher 1
10/25/2023,8,A,1311,Student 311,9,Teacher 10
10/25/2023,9,A,1311,Student 311,9,Teacher 9
10/25/2023,2,P,1312,Student 312,9,Teacher 10
10/25/2023,3,P,1312,Student 312,9,Teacher 14
10/25/2023,4,P,1312,Student 312,9,Teacher 7
10/25/2023,5,P,1312,Student 312,9,Teacher 9
10/25/2023,7,P,1312,Student 312,9,Teacher 1
10/25/2023,8,P,1312,Student 312,9,Teacher 14
10/25/2023,9,P,1312,Student 312,9,Teacher 21
10/25/2023,2,P,1313,Student 313,9,Teacher 10
10/25/2023,3,P,1313,Student 313,9,Teacher 14
10/25/2023,4,P,1313,Student 313,9,Teacher 7
10/25/2023,5,P,1313,Student 313,9,Teacher 15
10/25/2023,7,P,1313,Student 313,9,Teacher 9
10/25/2023,8,P,1313,Student 313,9,Teacher 14
10/25/2023,9,P,1313,Student 313,9,Teacher 21
10/25/2023,2,P,1314,Student 314,9,Teacher 10
10/25/2023,3,P,1314,Student 314,9,Teacher 24
10/25/2023,4,P,1314,Student 314,9,Teacher 7
10/25/2023,5,P,1314,Student 314,9,Teacher 1
10/25/2023,7,P,1314,Student 314,9,Teacher 9
10/25/2023,8,P,1314,Student 314,9,Teacher 24
10/25/2023,9,P,1314,Student 314,9,Teacher 21
10/25/2023,2,T,1315,Student 315,9,Teacher 10
10/25/2023,3,P,1315,Student 315,9,Teacher 14
10/25/2023,4,P,1315,Student 315,9,Teacher 7
10/25/2023,5,P,1315,Student 315,9,Teacher 9
10/25/2023,7,P,1315,Student 315,9,Teacher 1
10/25/2023,8,P,1315,Student 315,9,Teacher 14
10/25/2023,9,P,1315,Student 315,9,Teacher 21
10/25/2023,2,P,1316,Student 316,9,Teacher 10
10/25/2023,3,P,1316,Student 316,9,Teacher 14
10/25/2023,4,P,1316,Student 316,9,Teacher 7
10/25/2023,5,P,1316,Student 316,9,Teacher 9
10/25/2023,7,P,1316,Student 316,9,Teacher 1
10/25/2023,8,P,1316,Student 316,9,Teacher 14
10/25/2023,9,P,1316,Student 316,9,Teacher 21
10/25/2023,2,P,1317,Student 317,9,Teacher 10
10/25/2023,3,P,1317,Student 317,9,Teacher 24
10/25/2023,4,P,1317,Student 317,9,Teacher 7
10/25/2023,5,P,1317,Student 317,9,Teacher 1
10/25/2023,7,P,1317,Student 317,9,Teacher 9
10/25/2023,8,P,1317,Student 317,9,Teacher 24
10/25/2023,9,P,1317,Student 317,9,Teacher 21
10/25/2023,1,A,1318,Student 318,9,Teacher 12
10/25/2023,2,A,1318,Student 318,9,Teacher 10
10/25/2023,3,A,1318,Student 318,9,Teacher 14
10/25/2023,4,A,1318,Student 318,9,Teacher 7
10/25/2023,5,A,1318,Student 318,9,Teacher 9
10/25/2023,7,P,1318,Student 318,9,Teacher 1
10/25/2023,8,P,1318,Student 318,9,Teacher 14
10/25/2023,9,P,1318,Student 318,9,Teacher 21
10/25/2023,2,T,1319,Student 319,9,Teacher 10
10/25/2023,3,P,1319,Student 319,9,Teacher 14
10/25/2023,4,P,1319,Student 319,9,Teacher 7
10/25/2023,5,P,1319,Student 319,9,Teacher 1
10/25/2023,7,P,1319,Student 319,9,Teacher 9
10/25/2023,8,P,1319,Student 319,9,Teacher 14
10/25/2023,9,P,1319,Student 319,9,Teacher 21
10/25/2023,2,P,1320,Student 320,9,Teacher 10
10/25/2023,3,P,1320,Student 320,9,Teacher 14
10/25/2023,4,P,1320,Student 320,9,Teacher 7
10/25/2023,5,P,1320,Student 320,9,Teacher 9
10/25/2023,7,P,1320,Student 320,9,Teacher 1
10/25/2023,8,P,1320,Student 320,9,Teacher 14
10/25/2023,9,P,1320,Student 320,9,Teacher 21
10/25/2023,2,A,1321,Student 321,9,Teacher 10
10/25/2023,3,A,1321,Student 321,9,Teacher 14
10/25/2023,4,A,1321,Student 321,9,Teacher 7
10/25/2023,5,A,1321,Student 321,9,Teacher 9
10/25/2023,7,A,1321,Student 321,9,Teacher 1
10/25/2023,8,A,1321,Student 321,9,Teacher 14
10/25/2023,9,A,1321,Student 321,9,Teacher 21
10/25/2023,1,A,1322,Student 322,9,Teacher 12
10/25/2023,2,A,1322,Student 322,9,Teacher 10
10/25/2023,3,A,1322,Student 322,9,Teacher 14
10/25/2023,4,A,1322,Student 322,9,Teacher 7
10/25/2023,5,A,1322,Student 322,9,Teacher 9
10/25/2023,7,A,1322,Student 322,9,Teacher 1
10/25/2023,8,A,1322,Student 322,9,Teacher 14
10/25/2023,9,A,1322,Student 322,9,Teacher 21
10/25/2023,2,T,1323,Student 323,9,Teacher 9
10/25/2023,3,P,1323,Student 323,9,Teacher 23
10/25/2023,4,P,1323,Student 323,9,Teacher 10
10/25/2023,5,P,1323,Student 323,9,Teacher 15
10/25/2023,7,P,1323,Student 323,9,Teacher 21
10/25/2023,8,P,1323,Student 323,9,Teacher 23
10/25/2023,9,P,1323,Student 323,9,Teacher 7
10/25/2023,2,A,1324,Student 324,9,Teacher 7
10/25/2023,3,A,1324,Student 324,9,Teacher 21
10/25/2023,4,A,1324,Student 324,9,Teacher 14
10/25/2023,5,A,1324,Student 324,9,Teacher 14
10/25/2023,7,P,1324,Student 324,9,Teacher 1
10/25/2023,8,P,1324,Student 324,9,Teacher 10
10/25/2023,9,P,1324,Student 324,9,Teacher 9
10/25/2023,2,P,1325,Student 325,9,Teacher 7
10/25/2023,3,P,1325,Student 325,9,Teacher 21
10/25/2023,4,P,1325,Student 325,9,Teacher 14
10/25/2023,5,P,1325,Student 325,9,Teacher 14
10/25/2023,7,A,1325,Student 325,9,Teacher 1
10/25/2023,8,A,1325,Student 325,9,Teacher 10
10/25/2023,9,A,1325,Student 325,9,Teacher 9
10/25/2023,2,A,1326,Student 326,9,Teacher 7
10/25/2023,3,A,1326,Student 326,9,Teacher 21
10/25/2023,4,A,1326,Student 326,9,Teacher 14
10/25/2023,5,A,1326,Student 326,9,Teacher 14
10/25/2023,7,A,1326,Student 326,9,Teacher 1
10/25/2023,8,A,1326,Student 326,9,Teacher 10
10/25/2023,9,A,1326,Student 326,9,Teacher 9
10/25/2023,2,A,1327,Student 327,9,Teacher 7
10/25/2023,3,A,1327,Student 327,9,Teacher 21
10/25/2023,4,A,1327,Student 327,9,Teacher 14
10/25/2023,5,A,1327,Student 327,9,Teacher 14
10/25/2023,7,A,1327,Student 327,9,Teacher 1
10/25/2023,8,A,1327,Student 327,9,Teacher 10
10/25/2023,9,A,1327,Student 327,9,Teacher 9
10/25/2023,2,A,1328,Student 328,9,Teacher 7
10/25/2023,3,A,1328,Student 328,9,Teacher 21
10/25/2023,4,P,1328,Student 328,9,Teacher 14
10/25/2023,5,P,1328,Student 328,9,Teacher 14
10/25/2023,7,P,1328,Student 328,9,Teacher 1
10/25/2023,8,P,1328,Student 328,9,Teacher 10
10/25/2023,9,P,1328,Student 328,9,Teacher 9
10/25/2023,2,T,1329,Student 329,9,Teacher 7
10/25/2023,3,P,1329,Student 329,9,Teacher 21
10/25/2023,4,P,1329,Student 329,9,Teacher 14
10/25/2023,5,P,1329,Student 329,9,Teacher 14
10/25/2023,7,P,1329,Student 329,9,Teacher 1
10/25/2023,8,P,1329,Student 329,9,Teacher 10
10/25/2023,9,P,1329,Student 329,9,Teacher 9
10/25/2023,2,P,1330,Student 330,9,Teacher 7
10/25/2023,3,P,1330,Student 330,9,Teacher 21
